"dataset","method","split_id","age","bmi","children","sex_male","smoker_yes","region_northwest","region_southeast","region_southwest"
"insurance","uni_loo",29,244.849343259112,431.383103175387,907.961922763115,1896.98519257343,23158.3633361348,-49.6473625458387,2623.9067638891,-1242.57085082427
"insurance","uni_loo",30,231.566940039314,425.447358961188,1292.62623339449,2583.72921231772,23564.9664229482,-600.086726461039,1273.38431948031,-8.75622173700389
"insurance","uni_loo",31,238.400869085275,369.967872764501,932.141125191566,1300.58988618752,23146.0813239961,-814.131678404222,1886.33208439332,-1825.79040752713
"insurance","uni_loo",32,253.67307844726,464.252019829286,691.250641192868,1443.76116702828,23238.5177504699,-1019.46741052644,2788.7350168843,-1435.46331144717
"insurance","uni_loo",33,256.913613054574,335.11050795021,619.230234136955,1150.61068511331,23943.6931550169,-1758.84194158379,2373.39790205767,95.1455557923216
"insurance","uni_loo",34,264.574706256095,388.968557204961,858.668807444171,2361.42450904962,23296.036445142,-2370.95316713285,1770.17087009748,90.804853781094
"insurance","uni_loo",35,234.822061959182,462.399968186546,944.586580267153,1298.21810304958,23655.9640324479,-1661.63076165225,2870.21742544929,-1386.47924407562
"insurance","uni_loo",36,230.76246596779,434.279609135691,476.839908758847,698.246772221415,24245.7781266476,-676.620420689496,2180.64581398823,-2036.89580482758
"insurance","uni_loo",37,254.223027494088,318.12767020049,392.777563998338,2282.96372302126,23890.4976447205,-2111.03759419412,1346.83781272285,-328.553888757936
"insurance","uni_loo",38,222.985096559445,347.369557606593,507.053908077135,1511.88318326637,22825.2918908408,-1145.40745146868,2554.56906464349,-2180.2263543311
"insurance","uni_loo",39,213.401266397792,357.754852557786,634.947179134288,1098.80565989144,23349.5596179696,-974.527790317065,1734.71827440013,-676.938773660608
"insurance","uni_loo",40,231.420774408083,362.98800486936,331.303218584828,1017.86876174362,23997.2251259483,-314.269094984674,1438.04434855836,-1274.63416694268
"insurance","uni_loo",41,291.89223609744,417.867232288328,627.858306326535,2065.72156364362,24895.2088330747,-1079.23769621983,1908.17931829625,182.963058378624
"insurance","uni_loo",42,243.924117033081,346.900174139348,624.492151875036,330.605679997228,23161.8053742588,-754.387985114362,1140.20979548785,-409.970808763709
"insurance","uni_loo",43,254.540517709345,386.77781268525,402.827195883633,40.1979223777475,24071.0248235671,-1574.17971831775,1731.78407245815,-1482.69861073836
"insurance","uni_loo",44,258.279092567846,415.628582362882,425.436099450102,1249.00992754577,23919.6388117341,-1189.73707289197,1876.40150965341,-2235.52732492096
"insurance","uni_loo",45,252.475386617765,382.149671948051,865.98681910854,1999.79479253852,23468.5124195319,-1503.58379809867,1457.76364211027,25.2392185061337
"insurance","uni_loo",46,284.426329154935,456.999807561237,532.468335401028,1081.89190481863,24353.8810921219,656.190976972181,3375.37597055658,-3066.28831069611
"insurance","uni_loo",47,276.326622971859,464.190261167366,617.671635999786,1023.53207884145,24126.7042307631,-323.860432140972,2578.01044505275,-2941.85273690023
"insurance","uni_loo",48,225.221437240337,447.170795341837,159.147471899651,2066.61814725334,22947.3687993901,-2048.04751687106,3169.66350129918,-1522.55384461702
"insurance","uni_loo",49,241.470048265953,304.358489649936,482.120115397488,1702.61900261047,22718.6966430083,-990.471818314334,1616.7459686566,-1421.41009208476
"insurance","uni_loo",50,248.700639507139,340.377216506958,924.164521316786,1605.39552687902,23575.3474581934,-197.622036938731,2529.38254042261,-398.375396632587
"insurance","uni_loo",51,268.292360608644,354.74587565311,446.457570021488,1251.95534810501,24305.8349020997,-1141.12875735368,992.034455945204,-258.058607976092
"insurance","uni_loo",52,272.142645826061,309.463451411944,440.998332912204,1470.4308732997,23821.5359167464,-1817.6921522155,3048.06294715715,-1625.35972449116
"insurance","uni_loo",53,278.740782918623,378.244117548774,339.077055491579,694.024979418738,24390.2622544265,-780.500647265415,2172.98512433036,-1115.41919440848
"insurance","uni_loo",54,252.46506600689,465.082304266337,918.491657112137,-80.6206583753699,24038.8837580733,-702.929317193336,2069.63339269879,-559.686759830552
"insurance","uni_loo",55,267.453772297487,397.523194817535,916.432441814858,1307.30806161567,22998.5913075836,-1791.81835282911,1642.0236729245,-1674.86776039607
"insurance","uni_loo",56,269.489769535051,406.424687883278,1006.5092790673,1796.75828077409,23503.5604353615,726.540086280241,1413.18026400931,-646.544580678462
"insurance","uni_loo",57,223.91843801506,431.329994236584,281.575896862957,868.140643665643,23296.0116430244,-973.386087986941,1875.8967246568,-819.662989911713
"insurance","uni_loo",58,237.285704129627,398.813602772557,411.140423007808,895.186662388581,24232.2050137979,-1229.29186142212,2833.34478948193,-1580.00592165876
"insurance","uni_loo",59,248.846786075079,281.949449901232,808.302250916264,595.074159340007,21565.1554415496,-207.408599895782,1246.4662114772,-690.991162558767
"insurance","uni_loo",60,197.853021213487,428.588866938953,499.386264166538,746.44573281437,22911.9729260149,-926.982191313505,2415.50455597883,-1828.38731321916
"insurance","uni_loo",61,250.412033830717,411.069689712878,765.80432326785,740.962107199602,23860.5885847843,-944.996968630879,2059.2303253372,-556.443589183296
"insurance","uni_loo",62,272.18237748485,354.153435414186,874.65972443636,1690.21178584374,22892.4481765302,-622.831991665272,1124.38487128056,-1019.69119647397
"insurance","uni_loo",63,254.13874053804,439.194236478425,1206.61266522104,1081.43573148416,23519.5530046917,-1008.49276337924,2739.17987877801,-1166.53077933911
"insurance","uni_loo",64,252.342812738197,397.265541411016,335.31797673544,1080.69990532255,22926.1448024707,-2019.93842146947,2678.48100187471,6.61933176322233
"insurance","uni_loo",65,266.465615006995,424.56200740688,821.030109299071,951.009817368853,24619.9240401676,-1818.1312546085,697.822630247445,516.074272564852
"insurance","uni_loo",66,281.989442180124,275.117749837442,730.285250507022,2544.81076027588,24201.6848166153,-407.66033079801,657.498350983837,57.2577366222918
"insurance","uni_loo",67,236.258746371781,421.487922377543,283.820829485763,1680.44442396909,24523.5647667477,-1547.62453689123,203.595748671254,437.494994649183
"insurance","uni_loo",68,234.759585471013,489.725805273619,844.083125851937,1595.71719165877,24276.5169195892,-224.043058131133,924.625689944217,-1621.40541453585
"insurance","uni_loo",69,247.938367059092,466.170379353242,313.593534101552,1752.24104397651,24021.8727783462,-1634.23236524597,1757.13956861592,-677.933354035208
"insurance","uni_loo",70,228.59549666531,375.137692347059,918.467184739872,2295.79426354911,22621.9544442112,-415.464519658988,2240.48018553697,-1706.72687133026
"insurance","uni_loo",71,256.370801374567,347.652329974955,418.650078709886,2175.72489802544,23245.5041567608,-1593.10922725352,2275.86773096545,-1280.39296787658
"insurance","uni_loo",72,242.923056269178,350.370774052376,509.404983904442,1855.72094452907,24011.8609298311,-2123.33468846741,2301.35432289291,187.98675766896
"insurance","uni_loo",73,291.944433160353,516.27696398977,638.359437905573,1200.66744492715,24588.4062987873,-1532.52448845595,2659.02000459124,-902.887464589865
"insurance","uni_loo",74,273.016272459621,480.751568174986,840.300250159363,1713.65520756693,24425.1015275977,22.8795364852664,2077.01141544952,-1508.4254034329
"insurance","uni_loo",75,215.274629423051,375.957282627212,444.68519764613,1147.35107491455,22392.8265405489,-905.319503696142,1206.59295157099,-416.664799951079
"insurance","uni_loo",76,240.014711244483,430.422429695082,387.317895346328,505.831760307168,23403.7980007648,-1942.15416378325,927.086087929318,594.594877855106
"insurance","uni_loo",77,232.538673751346,341.827616636354,959.590356645052,1339.41221766753,22632.6099329784,-746.750348907297,2654.09033210664,-2324.67895495732
"insurance","uni_loo",78,285.811582924972,407.441577187111,921.267299212588,1609.55249431783,24078.5103806005,-2245.17992079188,2731.35756896449,522.334151118012
"insurance","uni_loo",79,234.544498766706,444.631306534519,632.497093376,1103.11722849743,23778.1838367109,-2907.34635589595,2040.98334959848,695.75279971542
"insurance","uni_loo",80,229.548796921726,310.195206214001,1370.41479971606,1845.64859071771,23611.0531604761,-1480.09267974001,2453.56494914392,-2142.66650794766
"insurance","uni_loo",81,239.17268638176,321.777057950677,740.05251531213,1360.10787387044,23694.2780933698,-1706.0426917813,3561.47015819408,-2007.85383552837
"insurance","uni_loo",82,246.371635310116,323.871965557197,713.844022998386,1111.79306972396,23598.0549129849,-584.723336070014,2312.06557782588,-768.695253129388
"insurance","uni_loo",83,242.074442341889,327.648635170487,827.750505088494,1179.37765865865,22744.714202338,-1565.02134905693,981.846979305384,-293.383850459603
"insurance","uni_loo",84,225.680551688224,397.621182814632,426.403062901684,433.077944312951,23289.4163500662,-1370.64116646823,1428.31909496579,-1030.28387496906
"insurance","uni_loo",85,269.588217507376,454.601946293085,755.635889314473,3126.47098448269,24247.3423462858,-1270.54621201035,1845.86517036374,-1420.31008935906
"insurance","uni_loo",86,247.197642707729,441.972916915854,75.2598188150721,854.670279309846,23960.8053520787,-1801.36687680429,2125.90866524931,-1870.72545075848
"insurance","uni_loo",87,250.351471083265,364.927825234269,918.141412187165,952.37444479689,23443.3001735555,-2121.69477924487,2231.92151859546,-595.312534454189
"insurance","uni_loo",88,246.546164878092,331.443919680201,600.393168641526,945.085918430771,22148.9416941751,-1274.63377263186,3118.68126819873,-1548.00423333643
"insurance","uni_loo",89,253.758476823789,390.592036647699,595.734436259393,267.935622343086,23001.8339685716,-14.851911206975,1411.63284338016,-2035.55575150745
"insurance","uni_loo",90,286.769023492951,503.865370142035,927.983755098722,1061.69830098373,24544.1494833745,-1634.98210808089,3353.33232033158,-2031.57098650095
"insurance","uni_loo",91,260.687170648553,372.093220590019,1052.90201230717,1329.38864646713,23456.8069132338,-1261.82066109753,2303.61871213928,-1779.43140657984
"insurance","uni_loo",92,261.204932942323,426.293071915961,448.746693673202,1538.43911553093,23417.3389164359,-522.562117281525,1236.53496343468,-947.302414891483
"insurance","uni_loo",93,242.515304733903,402.357963993889,657.043202961068,1231.36684171552,23517.8986686652,-1020.22485104412,2645.50331306339,-1602.55345006266
"insurance","uni_loo",94,259.375363741538,463.708868476474,347.163320803576,924.721153979021,23674.8182051276,-2438.57440596,2642.48937003793,-1675.41454341724
"insurance","uni_loo",95,253.938581992219,315.315798034975,285.715999195786,896.723390138137,22921.3530914376,-2409.43695103248,3203.78110873902,-684.825790279197
"insurance","uni_loo",96,259.919031038252,478.011911513445,963.414474337267,1903.72407268657,23405.2005868897,-2537.34442313118,4192.71954352978,-1186.22248190191
"insurance","uni_loo",97,240.807518191025,474.877451873341,636.386753033258,739.398896369827,23671.5034689335,-1036.04665462385,2899.6270140988,-990.523907855366
"insurance","uni_loo",98,305.954508645404,405.239303623914,1255.07390162004,682.650531810546,25045.2630273275,-880.841768129519,1797.81238255961,-1440.14785513155
"insurance","uni_loo",99,273.190633779802,443.456661021087,625.337752044611,2750.72269653044,24852.5732088015,-1137.99137134638,2722.52370787049,-1757.61619692366
"insurance","uni_loo",100,262.356420150751,367.63975032617,788.600562882085,1748.90121465186,23603.0920335303,-23.5933813386224,1753.49925683531,-1078.15544542432
"insurance","unilasso_loo_true",1,274.220491621611,259.830995829269,0,0,23601.9240273659,0,0,0
"insurance","unilasso_loo_true",2,237.18379504265,306.062572377899,313.866543540921,0,24561.4539735661,0,0,0
"insurance","unilasso_loo_true",3,267.36542429718,312.274460596049,265.305380186401,0,24321.2276130606,0,0,0
"insurance","unilasso_loo_true",4,251.605466949923,310.03078615724,0,0,23501.166298751,0,0,0
"insurance","unilasso_loo_true",5,253.229130008881,278.953557226761,285.736475401513,0,24351.8663005872,0,0,0
"insurance","unilasso_loo_true",6,269.788254350109,269.294377099968,394.123143564326,0,23312.5264507735,0,0,0
"insurance","unilasso_loo_true",7,252.377103451425,297.686951188208,489.201074645712,0,23613.85572368,0,0,0
"insurance","unilasso_loo_true",8,248.703918812019,349.365066030306,324.807025620763,0,24919.6099364629,0,0,0
"insurance","unilasso_loo_true",9,288.057257777,296.265447544738,414.655149992783,0,23335.4275398381,0,0,0
"insurance","unilasso_loo_true",10,249.768590108404,332.283168918701,395.998567984826,0,24067.8800549075,0,0,0
"insurance","unilasso_loo_true",11,232.047594087275,386.280285846173,0,0,23082.6118569551,0,0,0
"insurance","unilasso_loo_true",12,251.260490271534,323.891545681853,0,0,23530.2843032027,0,0,0
"insurance","unilasso_loo_true",13,241.710214807144,330.927106626105,192.749088224847,0,23002.3683327885,0,0,0
"insurance","unilasso_loo_true",14,263.65856924211,295.490701748709,524.666164749145,0,22767.1484081431,0,0,0
"insurance","unilasso_loo_true",15,262.561586970592,310.724876514148,344.466871011922,0,23610.966832351,0,0,0
"insurance","unilasso_loo_true",16,271.085973088454,277.386103385507,434.037289034401,0,22289.4582846761,0,0,0
"insurance","unilasso_loo_true",17,235.035881270019,348.631161246599,225.39974149329,0,24224.2315064509,0,0,-574.183834717717
"insurance","unilasso_loo_true",18,276.136422010045,273.881457524615,0,0,24767.9535164722,0,0,0
"insurance","unilasso_loo_true",19,258.645728789738,363.618648227926,280.411867784255,0,24269.9915066528,0,0,0
"insurance","unilasso_loo_true",20,264.965344930659,305.739138434729,239.397264331065,0,23838.8445635679,0,0,0
"insurance","unilasso_loo_true",21,239.095954011131,350.005928560822,434.797223352776,0,24697.9155959974,0,0,-340.68021224715
"insurance","unilasso_loo_true",22,248.504473188566,260.499852668421,0,0,24296.5481505628,0,0,0
"insurance","unilasso_loo_true",23,267.554062272881,300.875706156321,362.230671050665,0,23440.3069121955,486.9141454551,0,-794.218926101043
"insurance","unilasso_loo_true",24,239.202094587317,306.927032931027,497.761328004277,0,24720.5803089799,-209.200790798918,0,0
"insurance","unilasso_loo_true",25,268.335706421524,288.323726644416,259.682473495655,0,24563.3092618161,0,0,0
"insurance","unilasso_loo_true",26,245.083572959026,312.72879213181,458.33244659889,0,22889.6828406022,0,0,0
"insurance","unilasso_loo_true",27,261.987706701707,307.947874754821,565.497544232801,0,23634.0644220995,0,0,0
"insurance","unilasso_loo_true",28,219.229762250624,306.107668332848,0,0,23517.8861752625,0,0,0
"insurance","unilasso_loo_true",29,250.254664679376,327.419949343724,348.551957523067,0,23449.748797165,0,0,0
"insurance","unilasso_loo_true",30,252.40622353857,340.113362237936,514.277205453924,0,23984.3314315222,0,0,0
"insurance","unilasso_loo_true",31,251.490454611308,337.58217068711,541.130498128189,0,23627.1805894616,0,0,-470.768052337878
"insurance","unilasso_loo_true",32,265.406140711443,371.793347756053,252.525397288758,0,23596.4430405409,0,0,0
"insurance","unilasso_loo_true",33,265.349109581561,262.414786723661,0,0,24304.4344165343,0,0,0
"insurance","unilasso_loo_true",34,262.342289622199,389.91648635298,400.733990787236,0,23661.4977892045,0,0,0
"insurance","unilasso_loo_true",35,236.303455893362,338.624873499216,428.016624584966,0,23806.2744530741,0,0,0
"insurance","unilasso_loo_true",36,228.27665360695,318.213184105897,0,0,24462.4235621686,0,0,0
"insurance","unilasso_loo_true",37,238.722046222774,276.086338154133,0,0,24018.6482887525,0,0,0
"insurance","unilasso_loo_true",38,230.668109819633,318.176976678789,313.942534361547,0,23380.3315605282,0,0,0
"insurance","unilasso_loo_true",39,244.744235216179,276.531082701459,392.458452617816,0,24098.5437472156,0,0,0
"insurance","unilasso_loo_true",40,252.335824350162,301.077553668411,205.133698131422,0,24505.2769557094,0,0,0
"insurance","unilasso_loo_true",41,260.724747676679,339.66294031506,243.941703503696,0,24732.4922325012,0,0,0
"insurance","unilasso_loo_true",42,254.663458295547,335.06573306678,383.032265450261,0,23758.0161144888,0,0,0
"insurance","unilasso_loo_true",43,245.522346667498,281.768136885929,0,0,24236.7442988234,0,0,0
"insurance","unilasso_loo_true",44,231.952657613432,346.712928721098,429.920815110905,0,23967.3910083045,0,0,-321.19563868756
"insurance","unilasso_loo_true",45,256.933230244417,300.712748136198,433.257639015813,0,23825.1995981465,0,0,0
"insurance","unilasso_loo_true",46,266.753282155622,291.721870639227,330.695596874338,0,24190.3330739309,0,0,-1318.62111894624
"insurance","unilasso_loo_true",47,264.975225478395,323.685867476075,260.411997286086,0,24167.6668976812,0,0,-206.618655029209
"insurance","unilasso_loo_true",48,233.835478868501,330.579399901939,0,0,23312.6932289507,0,0,0
"insurance","unilasso_loo_true",49,240.341688841239,271.396417288046,223.07765110342,0,23144.0566075316,0,0,0
"insurance","unilasso_loo_true",50,265.78965045489,303.067831285624,474.113943699052,0,24045.5344891359,0,0,0
"insurance","unilasso_loo_true",51,256.021794395494,282.524502439645,0,0,24468.4585310076,0,0,0
"insurance","unilasso_loo_true",52,272.546432521226,246.553822785789,0,0,24135.6491820798,0,0,0
"insurance","unilasso_loo_true",53,276.577769228153,293.846329009791,0,0,24711.0293355735,0,0,0
"insurance","unilasso_loo_true",54,249.088161638655,333.852575172864,344.638508538264,0,24301.1096986912,0,0,0
"insurance","unilasso_loo_true",55,282.546028449355,285.670863795987,235.340710052587,0,23616.3664299356,0,0,0
"insurance","unilasso_loo_true",56,274.562179064392,319.140030497925,419.124978998103,0,23868.7558220133,0,0,0
"insurance","unilasso_loo_true",57,243.031177530024,370.203423930267,334.821591370933,0,23826.6868093985,0,0,0
"insurance","unilasso_loo_true",58,261.968150012583,308.022556131637,268.84674738903,0,24746.7859369501,0,0,-671.371376073037
"insurance","unilasso_loo_true",59,239.618318559168,285.028512991492,385.478037739977,0,21944.9799096578,0,0,0
"insurance","unilasso_loo_true",60,261.860612685188,359.383587944975,404.774602365246,0,24144.7375770138,0,0,-340.364827085559
"insurance","unilasso_loo_true",61,239.21028854994,327.352551704318,364.144414047102,0,23988.737171511,0,0,0
"insurance","unilasso_loo_true",62,259.206439678405,352.618264406208,183.267763887749,0,23158.3554310579,0,0,0
"insurance","unilasso_loo_true",63,239.25673618198,318.48089601522,655.159507926582,0,23605.2972422089,0,0,0
"insurance","unilasso_loo_true",64,254.180039948716,296.497167907656,0,0,23145.9535132839,0,0,0
"insurance","unilasso_loo_true",65,265.558604769824,273.559546488608,491.274930436503,0,24563.073727554,0,0,0
"insurance","unilasso_loo_true",66,276.663644453922,237.200537390561,285.053127163554,478.384362096785,24390.0329425439,0,0,0
"insurance","unilasso_loo_true",67,267.003472638282,309.410301658182,196.622555726304,0,25053.0305953266,0,0,0
"insurance","unilasso_loo_true",68,236.732313220585,363.211594365535,358.330706341072,0,24365.9538859924,0,0,0
"insurance","unilasso_loo_true",69,261.711665787431,349.53203866773,208.085173137266,0,24425.6035845018,0,0,0
"insurance","unilasso_loo_true",70,243.337895444772,324.834175247997,252.43328636435,0,23168.5306223569,0,0,0
"insurance","unilasso_loo_true",71,265.500828528847,261.605874125537,0,0,23783.3541410296,0,0,0
"insurance","unilasso_loo_true",72,244.877347919856,280.165605777562,429.720633799995,0,24398.1190932299,0,0,0
"insurance","unilasso_loo_true",73,267.693339034293,342.912281319239,0,0,24280.1444194539,0,0,0
"insurance","unilasso_loo_true",74,256.256025317546,336.067795704687,280.145796473131,0,24407.4526026805,0,0,0
"insurance","unilasso_loo_true",75,249.971159966267,330.761742529297,338.548243175157,0,23266.0953603058,0,0,0
"insurance","unilasso_loo_true",76,257.655079345517,346.822519418009,0,0,23781.9553039864,0,0,0
"insurance","unilasso_loo_true",77,234.196994276976,274.992977416268,410.296348133452,0,22989.5272475772,0,0,0
"insurance","unilasso_loo_true",78,251.545965676289,320.184686886051,628.612463125111,0,23938.4692037289,0,0,0
"insurance","unilasso_loo_true",79,259.927593054421,316.658402737761,0,0,24270.4001881892,0,0,0
"insurance","unilasso_loo_true",80,252.294691198049,216.073745897215,654.542339878113,0,24236.3607685876,0,0,0
"insurance","unilasso_loo_true",81,257.917166328113,279.801226033838,245.911696448205,0,24328.4308525401,0,0,0
"insurance","unilasso_loo_true",82,260.200633015169,271.643036323656,262.989748694454,0,24149.7296247627,0,0,0
"insurance","unilasso_loo_true",83,249.784020995661,295.518189446737,599.955264604674,0,23148.7390789933,0,0,0
"insurance","unilasso_loo_true",84,254.41295111811,282.535429584118,368.879071803342,0,24019.4741958414,0,0,0
"insurance","unilasso_loo_true",85,283.580253857329,356.949899092272,258.292353764898,42.7332093050443,24580.8313699335,0,0,0
"insurance","unilasso_loo_true",86,243.624374371388,324.388325523125,0,0,24145.3334232414,0,0,0
"insurance","unilasso_loo_true",87,260.299300321726,293.142922821216,404.033781901623,0,23905.3759830229,0,0,0
"insurance","unilasso_loo_true",88,267.912372241175,307.367897098325,257.832802140026,0,22970.842724103,0,0,-689.200142911424
"insurance","unilasso_loo_true",89,268.815569613458,287.270703758748,0,0,23375.7664760401,0,0,0
"insurance","unilasso_loo_true",90,248.104665069249,363.04538819308,531.165476170622,0,23982.505421504,0,0,0
"insurance","unilasso_loo_true",91,249.531794505657,284.058390856902,209.069772960815,0,23602.5880872897,0,0,0
"insurance","unilasso_loo_true",92,264.14317554445,313.73723832328,421.074769338548,0,23761.2394115618,0,0,0
"insurance","unilasso_loo_true",93,253.727819057929,306.431955813267,384.522138117952,0,24003.5661343831,0,0,0
"insurance","unilasso_loo_true",94,254.679539701675,319.180600571669,0,0,23654.3416675592,0,0,0
"insurance","unilasso_loo_true",95,248.992129581392,274.435158051728,0,0,23355.7069480796,0,0,0
"insurance","unilasso_loo_true",96,245.762530159802,328.474247056633,568.176382504099,0,23454.3583152468,0,0,0
"insurance","unilasso_loo_true",97,252.017607489182,363.603824545172,460.792979082505,0,24140.2960457367,0,0,0
"insurance","unilasso_loo_true",98,254.807211248371,301.245822710284,397.823038040706,0,24629.0839615021,0,0,0
"insurance","unilasso_loo_true",99,262.351068996138,320.739191273971,0,0,24854.074008628,0,0,0
"insurance","unilasso_loo_true",100,256.879846031143,284.026779225581,372.953514144198,0,23812.2619074588,0,0,0
"insurance","unilasso_loo_false",1,272.855469502168,260.367405235631,0,0,23491.7082847285,0,0,0
"insurance","unilasso_loo_false",2,236.439369332207,306.429736887548,351.21938892078,0,24416.6250009042,0,0,0
"insurance","unilasso_loo_false",3,267.022039472785,317.755391504269,387.969622912041,0,24205.4307149556,0,0,0
"insurance","unilasso_loo_false",4,254.944180720579,331.467036121557,517.496860999596,0,23490.1799912644,0,0,-489.871889853774
"insurance","unilasso_loo_false",5,252.169106086267,281.825991585077,432.141670781242,0,24227.7931541071,0,0,0
"insurance","unilasso_loo_false",6,269.068580683853,276.165682366066,468.256809590167,0,23198.9874317339,0,0,-181.760409233736
"insurance","unilasso_loo_false",7,251.048066601069,299.415408476392,533.332085639926,0,23467.7119448943,0,0,0
"insurance","unilasso_loo_false",8,247.515099091055,348.075036411481,343.076380074452,0,24768.4407103734,0,0,0
"insurance","unilasso_loo_false",9,286.737191046559,297.51523952652,436.557036268814,0,23214.2429060292,0,0,0
"insurance","unilasso_loo_false",10,252.632021348736,338.746078384277,569.715829275773,391.970306097639,23937.4935221328,0,0,-580.965474134627
"insurance","unilasso_loo_false",11,235.812692499655,396.461332162468,362.038612162004,0,23054.1301315869,0,0,-207.525698243486
"insurance","unilasso_loo_false",12,250.12796739708,323.435348334716,0,0,23426.0336269217,0,0,0
"insurance","unilasso_loo_false",13,245.024463628566,345.382818759883,343.859546402219,0,22889.5136086927,0,0,-457.502821262245
"insurance","unilasso_loo_false",14,262.662696939334,297.803841915415,561.060867529917,0,22646.8099153569,0,0,0
"insurance","unilasso_loo_false",15,261.277211291239,311.682724724581,352.289621993043,0,23477.8697499155,0,0,0
"insurance","unilasso_loo_false",16,269.748061946999,280.116174035325,466.963622179332,0,22175.9650958865,0,0,0
"insurance","unilasso_loo_false",17,233.950868536436,348.907370955,262.29334966324,0,24060.2043675571,0,0,-647.669676203255
"insurance","unilasso_loo_false",18,274.841550138155,273.099114268192,0,0,24663.4877416368,0,0,0
"insurance","unilasso_loo_false",19,257.24000015794,361.621363027673,287.879836788567,0,24121.878460654,0,0,0
