"dataset","method","split_id","carat","depth","table","x","y","z","cut_Good","cut_Ideal","cut_Premium","cut_Very.Good","color_E","color_F","color_G","color_H","color_I","color_J","clarity_IF","clarity_SI1","clarity_SI2","clarity_VS1","clarity_VS2","clarity_VVS1","clarity_VVS2"
"diamond","uni_loo",11,7762.00263640448,-42.3431746360163,229.664894528219,3151.42735226646,3118.01893678295,5042.16273201597,54.5501964807231,-799.949125476781,839.625171129516,88.7149320617917,-1040.52935464471,-183.705928103612,85.0127692044718,633.629961252245,1257.5395134822,1310.17532737018,-1009.00709535651,95.7208465373297,1296.43379422627,-49.4602972261785,-27.3696233461885,-1524.12222046393,-735.305764421285
"diamond","uni_loo",12,7742.87962325822,-29.2891542107179,223.002156294831,3137.78101939792,3167.84153494572,4721.50293544715,31.8917964257457,-808.69698465526,930.958294203842,33.4099952639556,-1019.8213268258,-209.246155054751,17.1715394708381,686.617112324882,1264.40915112739,1423.74668453173,-1102.38780446624,88.2068570711576,1420.20480192501,-49.2950028043967,-100.204660512136,-1487.81360458084,-757.995279488434
"diamond","uni_loo",13,7771.69456701932,-21.3062680825148,225.169379001685,3155.07221947058,3119.1372126623,5029.00089735838,-49.042120961475,-775.46722474205,855.98150997889,81.331752929876,-1015.65807121077,-208.576854034619,34.6414136166919,668.770291706941,1186.46684526913,1449.34137578844,-1056.73400605534,93.4567067063758,1305.59481795412,-128.52248022119,5.41078825958697,-1459.85713052958,-703.780798367757
"diamond","uni_loo",14,7782.79287459624,-30.8519445453791,228.002605043359,3155.22572755204,3120.48691020653,5051.41618459769,-57.1870315156123,-767.069987172791,843.427792820855,81.9911198544047,-1052.50514510568,-336.435701602753,141.087177841007,711.860306854577,1228.75233868489,1405.09401676459,-1114.54549177079,56.0278880469424,1411.96181768006,-93.6768155565825,-87.5275814236401,-1439.01399228986,-725.657121166629
"diamond","uni_loo",15,7744.91379695144,-14.081799958817,223.443390216349,3147.47427135074,2885.7425164574,5008.29666563595,55.5694959624288,-848.348458102589,937.119231492407,64.3587767887577,-1014.1319929492,-323.823969775136,109.009694101919,593.97494387075,1389.18974366663,1485.55656417287,-1114.99909204707,65.7061889314994,1391.17232157829,-113.892242550222,-12.7615964995621,-1529.27922762891,-651.655777345139
"diamond","uni_loo",16,7753.1795027059,-34.7190192783798,223.776506058875,3152.40751948227,2893.79635956611,4726.69996612635,-13.7796992976779,-781.031023811614,881.552084771758,81.1424714878814,-983.255973696944,-339.972087178878,99.7712238063329,655.795552725211,1304.24204511914,1511.33448218314,-1112.6649471899,51.9587514445303,1431.14546275921,-166.583524193413,8.66856669597642,-1436.40387549139,-683.083854807294
"diamond","uni_loo",17,7776.25314174573,-20.819789883623,223.896953728341,3148.00055287714,2944.65330826366,4704.56152396226,-32.6468352170339,-750.833082078909,856.318846772601,32.8171039030889,-1047.66818780892,-340.283773397012,124.585555334436,637.748106909817,1345.83991951379,1493.63249056008,-1121.71586083663,106.585748254534,1274.99618387645,-55.8239123030167,-8.39462030173715,-1485.07102834062,-734.596917146404
"diamond","uni_loo",18,7743.98338918148,-27.5264818276548,221.900154581336,3137.29966986956,2876.06568018207,4730.09249458719,130.627402804364,-761.621568911918,842.657725579837,-15.3165461957096,-999.319182674885,-240.684501612206,91.2747106798992,618.908514399315,1326.93383566303,1446.25791029413,-1045.63384115655,195.00438333781,1291.15409323557,-134.800346030361,-79.1070122702992,-1533.41791408329,-680.198920020927
"diamond","uni_loo",19,7766.16638885639,-22.7920121957764,223.791691078864,3136.66266057137,3103.45645005068,4715.82734721553,85.8339468120191,-775.314415183038,835.517191833071,51.168403658791,-959.89673859733,-263.030292115049,13.3832537886671,643.456616898113,1361.85052569567,1413.52201107976,-1236.70192104058,60.2608103115842,1345.31936984316,-72.9279550091742,59.8220126660408,-1592.32460529926,-676.824059310138
"diamond","uni_loo",20,7710.21204469529,-6.33773890265747,225.649433074539,3115.94262840188,3083.39306000297,4686.69749771504,48.9225480071907,-809.942779525545,900.524314940856,47.8748153890236,-1103.6357524275,-177.46885376001,52.2598008254031,602.234970529909,1279.62535254901,1408.5960013497,-1271.83126141287,109.61645431802,1460.13268195213,-169.424945302233,-32.0488452707107,-1559.46045851873,-692.287756786555
"diamond","uni_loo",21,7756.62399365598,-41.9703677701202,234.549956341903,3146.33070841304,3113.37487276196,4728.21812505718,21.7101063011156,-801.616108838725,882.252005058088,31.8857111725191,-992.596299823811,-255.781030474782,69.5648772850474,626.556973574531,1300.33188223136,1438.67672786269,-1019.4166139246,81.8770106789461,1428.70640605094,-184.989826799764,-43.6681084319433,-1482.94499726913,-726.249640256468
"diamond","uni_loo",22,7754.2843648852,-20.0733214979684,229.609657265253,3153.74439224576,2947.00483062045,5044.30141425735,-36.4683866964482,-755.66094439821,900.084727070802,19.6863482515646,-1015.46109588983,-278.815883570009,114.826215536588,653.221668805216,1205.60942289551,1457.44699557855,-1151.00922335689,88.9179426968286,1436.48154792036,-127.85683869985,-37.5231508212563,-1472.75406530939,-708.280722478446
"diamond","uni_loo",23,7728.71037686846,-34.5227995836246,226.970863953629,3146.71518459047,2940.0923672239,4709.7691891532,-64.0694603437241,-814.598153399366,881.109066428942,112.669147399528,-1023.60591181841,-238.089492043314,133.924142582976,611.207602190739,1233.4554004341,1466.6678557069,-1036.60907974055,99.7934467598952,1356.8341523626,-202.128429772942,-26.1359203841768,-1443.27030299929,-675.24306134232
"diamond","uni_loo",24,7760.95465461091,-20.7413417162013,222.721638917111,3163.20359034453,3129.27349061028,5036.9736170747,-10.4158611472632,-796.143700115274,834.28321375506,103.75605986901,-1065.85309261019,-309.629202911244,138.601007718232,582.444220591886,1313.30678363939,1574.68147708167,-935.445562788805,94.8143508772727,1380.50750241096,-137.48465720327,-55.3699352006216,-1539.68480971435,-683.916247726205
"diamond","uni_loo",25,7734.11576732681,-21.8779000517037,241.336796666582,3165.79006406225,2907.28535369642,4755.1489787043,-41.7274144832022,-800.105369568654,868.739334642678,80.1494324704131,-1108.32097966571,-205.88648783157,19.9961569907819,657.71445863367,1462.11800035296,1504.38403266878,-1233.44958887936,33.1218318271976,1408.82162877835,-133.208841376795,34.447408264808,-1580.74188001335,-706.825753494384
"diamond","uni_loo",26,7748.81823496632,-18.4022093081399,221.925391450336,3127.05499779921,3158.55448586862,4704.21279978457,-11.4680774097114,-775.213310346128,847.947820838078,85.4223392892821,-1026.69739040414,-260.674608153855,92.0595510833498,668.290445811062,1269.15027416422,1410.53755041219,-1389.69611907111,120.599287064234,1400.62203385012,-93.015054182666,-40.9109922902744,-1460.31942154835,-766.90376582164
"diamond","uni_loo",27,7798.80714420594,-47.5651380918773,242.689597602022,3173.50674953579,3137.5221234184,5070.92810953742,-18.675596742788,-770.437811682448,851.894067754855,80.6905581936892,-1053.97017277504,-233.984346069245,55.6138601290248,621.816874815854,1328.82536388249,1503.23395191575,-1064.32113064957,54.3898600631641,1332.14485587442,-110.781000885619,55.9936371883333,-1516.89874702956,-760.738704117846
"diamond","uni_loo",28,7787.39876793139,-62.5380830438896,232.843886337798,3145.02965374361,2939.43988420523,4737.37511058398,41.8385073385311,-786.073823883552,900.449969933464,20.3257615893281,-1001.36085946878,-265.722147591689,46.7216885038199,682.012091602962,1245.04226321996,1396.0537291029,-1105.66377468269,77.4690171271458,1287.84115135274,-139.10046190947,76.6743380595144,-1470.72701856571,-705.052017135517
"diamond","uni_loo",29,7778.07090573602,-44.7697771131145,228.149876409122,3158.78296063243,2895.2556066654,4741.5801438161,-32.2284330700525,-822.333343326227,936.011062524051,54.9068525461568,-1034.32544692803,-205.067332941431,74.261745510548,671.594420104159,1290.19326433714,1503.1753771021,-1129.92242651552,120.394972076951,1268.12246712399,-71.1413160137806,15.2133314338582,-1533.13369989697,-713.503242017011
"diamond","uni_loo",30,7783.46588462619,-25.0363319304035,231.61974178004,3158.6869362265,2951.83043296895,5056.78583561568,113.657270939488,-801.316559094195,873.052348297785,21.4625541194463,-1073.21090007076,-225.876527384974,65.2903199985365,764.885351668612,1221.41565771064,1449.80504050444,-1162.24122720091,43.8171652559984,1474.41280354547,-149.637070430079,-21.5121842451141,-1451.87429869216,-764.734150952243
"diamond","uni_loo",31,7808.44315695296,-34.8590967457707,237.191517841423,3160.14672676401,2955.87339470237,4738.92916763294,-6.9348056511749,-803.007868652512,845.294801573214,109.58783841321,-1053.52765027374,-268.626986418071,106.624662682935,731.174292611911,1225.13953269294,1419.72755919504,-1346.93409233721,94.5665036136734,1361.28861706496,-95.755160316516,33.8448818666763,-1478.35478604945,-768.009187338893
"diamond","uni_loo",32,7717.94246780392,-34.3615610808321,236.730348137804,3138.18670840759,2932.65852093297,4710.67952730524,-34.8065451841319,-826.675008171647,855.846666085599,140.216254401869,-1071.92396261964,-284.580127524368,100.451945067762,674.103414957115,1276.70937984097,1462.05904407856,-1221.18539483451,67.555822073134,1370.19255624728,-38.6476853572334,-76.2791269693563,-1441.52812813979,-710.707826142624
"diamond","uni_loo",33,7726.98905665408,6.94897712280273,219.354811966232,3140.39247212747,3171.40077304288,4710.41811360073,-8.58497249906902,-822.226849635238,884.889163269899,67.1470726657585,-1055.09570902268,-252.380880609759,50.8590140289967,635.025192686845,1267.91403320194,1437.71915175756,-1026.17614235306,66.6703604842287,1332.72379159178,-143.927839336508,12.8872556915693,-1515.82037741694,-668.662947979925
"diamond","uni_loo",34,7764.66314814376,-18.9337173031865,225.754606299204,3151.37354466458,2948.90597735074,4728.74304804795,-24.4864685715842,-772.05042442312,882.438743483357,41.6646274159811,-1132.29267364514,-219.105533853847,30.5233725215955,707.623347849163,1212.32189137573,1596.36294275787,-1085.12698371342,124.696759417097,1329.89801510499,-135.817710670718,2.9428738044254,-1536.08295861008,-686.456043412962
"diamond","uni_loo",35,7743.68441464894,-34.3117795972923,219.364634955823,3128.20398122337,2868.1602867865,4978.49514016893,-45.890600867419,-791.108518100774,896.870085384367,51.0947530615634,-1046.19500306099,-236.563388005178,106.247382692044,623.800587303252,1260.72286904432,1373.26957834382,-1101.75000288791,80.1477316432889,1410.44435319781,-79.1817699370923,-36.0589235579149,-1604.75127619784,-731.302307453258
"diamond","uni_loo",36,7736.7080343971,-23.692258520163,233.879312890828,3138.8145379465,3104.48492208217,4715.22563186009,67.0961924017708,-813.968438421968,876.463716728185,49.9664587979602,-1041.28150633039,-301.154675986254,92.3523131528024,674.40797095519,1314.10787421384,1467.54781390979,-1126.71653833503,135.448529776074,1332.92079026255,-86.586889989852,-53.5399868759476,-1472.55919028574,-744.302620508326
"diamond","uni_loo",37,7760.42725444219,-13.5003637833827,233.49756252382,3147.11741482157,2887.67525020409,4732.90317735891,10.8011136587272,-816.279112763604,847.368795910627,83.2323687160077,-1049.78698201628,-208.037886696165,129.689258640992,587.665290302239,1282.04264748093,1424.63750286157,-1109.0760400588,53.4493104526595,1377.85783492791,-80.9566143711194,-13.4663775121118,-1531.98327184002,-740.367713481197
"diamond","uni_loo",38,7743.0280344304,-17.4002283683497,234.250601324368,3148.39188252418,2886.43695725509,5014.32747082766,29.2274499418285,-837.232207309517,873.992369876898,93.5789352611817,-1023.54934957775,-303.716083051656,75.1254000206956,698.978403003002,1289.46470349334,1616.65157841525,-1136.06707198171,126.600305441232,1355.13920726764,-142.088558144188,-29.0448590055577,-1406.83068392187,-802.734580373908
"diamond","uni_loo",39,7760.41994296905,-34.5068590407815,215.043848708708,3135.44398159845,2876.1776863667,4991.06606594425,2.71005314023886,-730.825715065736,843.025298287574,13.1879666424417,-1056.9464701224,-284.557042261726,166.174460347487,596.600007535813,1355.21042055385,1410.63926712593,-1057.72991204603,104.437203697017,1328.30065617321,-120.05968085675,20.2413849676408,-1567.30296871835,-687.986879682521
"diamond","uni_loo",40,7783.17338087199,-36.6857269750685,223.772647248872,3145.01048654736,2885.55525632296,5015.52280494193,118.329296348899,-760.723531394852,848.165665393011,27.9227365933402,-1059.70962391531,-228.941897843156,17.79068943309,634.643437781654,1331.30588151811,1516.41199284502,-1053.63372424024,146.380734253667,1338.14774830315,-199.687665686983,34.009438325386,-1479.50627097919,-801.218088707256
"diamond","uni_loo",41,7755.13776809531,-36.32399872645,236.221016953399,3138.11631098294,3105.83372772197,4726.40282841517,-83.8886699126566,-817.117009073839,987.698513532226,13.5822261889536,-1075.48628212557,-210.731584478616,-10.5140571453126,743.013193550423,1257.18685760325,1530.16393363115,-996.369322738888,11.6572102621844,1401.29661810499,-15.8440636877224,-26.8145717274239,-1497.49944703307,-777.711703764535
"diamond","uni_loo",42,7748.97282471932,-24.7875346603222,242.19733200666,3145.74729418446,2942.10669651962,5002.60619713284,20.5543004339537,-878.713000272999,939.346411294195,78.931915478821,-1052.46841084939,-203.882370251117,-9.96909632085727,712.732472892238,1360.0827093348,1513.84877704584,-1072.99616749957,121.72778874262,1376.36866164196,-190.091732173141,-35.1107870326006,-1459.07463921272,-743.107153654804
"diamond","uni_loo",43,7744.1792798603,-21.0212952432707,229.026265536216,3143.69226579908,2938.50488326526,4727.98570319337,40.9359613155081,-802.662689384314,862.23809639372,44.7291502910371,-1044.53793021127,-255.439011842031,132.362823527672,645.625735224615,1326.12870656705,1514.85457572237,-1193.19103448276,58.5616934264527,1330.44750335871,-128.254459032491,15.5421860409027,-1500.73347792805,-672.08236291184
"diamond","uni_loo",44,7726.09047550137,-27.0756573980477,238.81734808925,3141.84823473803,2935.95476731208,4725.04645011889,34.4345130167711,-819.528301153545,850.803410331728,77.2952358346769,-1072.64481794191,-202.775311691817,100.576532476916,655.020357417249,1211.05702379482,1511.22126365594,-1224.13053612049,158.458335496264,1430.56681091517,-121.213859210733,-100.431841309833,-1542.1468973747,-726.940862531278
"diamond","uni_loo",45,7722.63014281071,-32.259179321385,231.806341412972,3138.74427117897,3171.43764195423,4728.10966836914,-2.71473731887305,-792.412508950524,870.766871843204,40.8646356601634,-1015.55041686577,-268.133407497106,93.705404483223,660.173787826626,1280.74570719596,1503.28577965249,-1093.42732332495,31.5343783421062,1380.0657770834,-78.2521570160873,-32.7174992039422,-1495.16540623749,-723.640140024535
"diamond","uni_loo",46,7737.18104577192,-36.258470418641,224.927672641798,3128.92604526177,3096.70813036294,5010.59543335397,3.17874415842825,-814.232718985072,892.344014136229,71.037636453178,-1050.91376301285,-276.085779650865,21.8075304884004,677.194037679738,1299.1136947571,1582.71365616954,-1158.57709726613,126.61667508953,1431.80693572101,-60.6653191087028,-60.4111278211142,-1583.67464110343,-772.631543451822
"diamond","uni_loo",47,7767.09271340041,-24.8171483653373,222.867020390484,3155.26895356818,2947.55435046802,4734.58608571571,-3.31838025295825,-755.493014346694,817.852572923941,71.1258054899048,-1066.20382141475,-208.275375543134,111.420961383763,670.139956638632,1302.01104851288,1393.32495786326,-1250.53552617114,48.1184623785263,1378.01272935575,-74.9397963530439,16.9775062180252,-1487.06648998908,-692.533704864554
"diamond","uni_loo",48,7770.21984256693,-48.6994471256332,223.554923126894,3148.71640940911,3112.81156376233,4730.88903397409,62.7847505086604,-776.401594225784,851.79326049346,54.6422984641487,-1047.91304974529,-236.387419786984,96.8659027940834,653.500163415327,1226.93010809013,1486.96493178797,-1157.58226495397,127.522175548748,1345.01447730736,-91.6971352889577,-75.1913807898078,-1569.29118986552,-643.09997024455
"diamond","uni_loo",49,7762.40315372841,-39.3839690185139,236.343658662963,3157.42895451442,2897.67806449777,5050.67845604696,9.46466428775804,-815.504895085449,884.594974822596,67.5686350157107,-1001.00419834982,-206.444710178104,70.9345635214452,658.806779898094,1270.72137211748,1550.12403592286,-1082.01592676316,49.9324819885163,1352.91704028603,-108.317489269816,8.71936568256357,-1482.58444996645,-720.730530545849
"diamond","uni_loo",50,7739.15799154888,-33.4076186500879,230.122465313647,3144.10306622343,3172.02054981102,5036.24005879753,53.0247985320973,-826.478051127507,876.135625681462,114.260494666057,-1107.07463670605,-245.727092194947,142.962929362361,680.037912432361,1339.57800833371,1391.68724111534,-1260.43937331612,119.188751719996,1363.10287130167,-62.034241857953,-103.666875076051,-1483.08767678373,-674.075053282047
"diamond","uni_loo",51,7758.34259711258,-11.8125157583143,228.414060398268,3137.90661661046,2878.23220642075,4717.15789714137,-12.6912608802416,-761.277056823209,825.351286088652,45.4970667868831,-1029.04117222623,-323.344806859767,71.6900886551097,581.03720187144,1447.44712499986,1580.80058331576,-1190.67403191174,60.5808503968636,1368.12457685496,-86.6042329731257,10.689036825209,-1547.59565038647,-658.830995226302
"diamond","uni_loo",52,7766.50275780138,-29.5954381876146,221.759368105039,3156.62151049926,2951.28318153725,4741.6594334555,-88.836217456533,-760.814631704827,882.96743653666,29.8456729598319,-1118.06755329075,-140.952861459397,159.707400258367,556.321742048062,1264.46124817017,1454.95825465678,-1337.68649168462,44.7564814986067,1397.22866237768,-82.5693187223083,-13.1111161517355,-1475.32428321929,-677.251798693041
"diamond","uni_loo",53,7771.92792999176,-34.1127306226756,229.975420981272,3136.44115416275,3168.08289287731,5004.84753626969,44.9998886247812,-783.682250693365,815.211939439891,137.519593885864,-1114.4174620042,-159.209460414355,57.2568217627333,629.00825190357,1437.04293400242,1385.33262913854,-1170.27738379371,107.468282640534,1351.89982797831,-77.4918813559198,-26.1935515796721,-1486.4330983423,-726.404728697507
"diamond","uni_loo",54,7789.03873554947,0.217844004071014,216.774909594155,3165.99444192513,3194.03471689902,4761.19102996425,82.5882178555051,-784.030956785075,804.605225727041,91.7406302492094,-1028.75543621169,-222.677081177352,159.772362180911,624.293807570253,1206.68232302215,1522.81005251588,-980.814528695169,36.049189608147,1396.14977468727,-137.410749144101,-33.4613305698677,-1417.70744289425,-695.06292608194
"diamond","uni_loo",55,7744.46523682715,-38.6159981695211,216.805630350517,3144.58219866062,2936.4017199061,4702.07663902233,-59.434819863539,-756.964494453501,838.864949627046,65.9112326226601,-1058.38078923973,-217.543805437078,95.9009295966505,676.581088780524,1234.40080824013,1372.28064496977,-929.449140561284,70.6069274601999,1372.11157473775,-162.411123302396,-24.4443809891462,-1464.08164742056,-706.799967949771
"diamond","uni_loo",56,7767.22813884533,-41.4748818615822,231.876434439254,3149.06399393308,2887.92931695683,4723.16145613129,-64.3372858296556,-780.349298506773,856.047591689954,105.273700325973,-1065.88799051157,-231.321308545521,52.1844816670176,657.929607165624,1355.2331325413,1423.16014081085,-1147.98250683149,114.216432438302,1447.23609516086,-96.1022195435218,-25.2566813047003,-1627.60148831024,-817.408396440178
"diamond","uni_loo",57,7702.23551766861,-23.1657484346136,223.337084605657,3132.52001290586,2873.29031028436,4976.99222549473,-3.65235707097442,-809.971370140091,894.174941679184,65.5102837794758,-1001.9063978515,-326.204562470673,79.4027578672007,650.478877922893,1241.42862514535,1510.28882944365,-1080.40172884789,79.8032857485776,1388.24843407732,-47.3393541667441,-51.2172316376011,-1547.2563849069,-799.669055054732
"diamond","uni_loo",58,7806.86394737367,-40.8023913052562,226.094881523971,3162.96136010622,2955.29298985586,5023.36162949068,68.943380687078,-780.467588117245,854.830211520142,39.6424556195164,-994.045838399682,-219.778179476959,47.6564835004584,644.931799573895,1251.5907152153,1283.49480645528,-864.765680243441,143.874248846006,1222.85793115426,-76.0213847885913,-74.9792828980175,-1437.70669853843,-654.591002678928
"diamond","uni_loo",59,7779.48650149456,-44.7319301306557,216.464694358,3150.97186642388,3118.67824320746,5020.26274875879,39.6371917425958,-759.255504623451,831.287450323713,55.43314956228,-1022.27201540626,-271.07715674296,70.5598420212931,618.783123650695,1372.30753711516,1423.70197089174,-1002.06749555126,76.8075216386623,1326.80704217722,-45.6509316392222,-53.2715902295187,-1490.95333253636,-665.846941499214
"diamond","uni_loo",60,7724.00186041847,-40.951780307664,235.338644885973,3145.83440433163,3111.3027836814,4739.76426512446,91.0943741132994,-788.512942737672,900.043869622344,5.72833861379208,-1082.8193526345,-173.603848050074,57.426875357617,640.716546722957,1338.66577907398,1431.86303444225,-1271.94192604181,106.765912384579,1450.7004140811,-164.431461417984,-24.5021761255057,-1593.44391499051,-697.486828382974
"diamond","uni_loo",61,7778.62159730087,-60.6444696813877,238.071449352785,3161.36728477321,3125.4152745723,5069.45599308668,-81.7384493587741,-816.95124624791,960.745024285839,54.5381389923031,-1026.60920075817,-307.128827138991,66.2445752043464,758.196570810135,1310.20744504785,1364.24324600396,-926.007630251685,109.682830058227,1369.01863507507,-110.049950058695,-31.1422472616295,-1543.91259354445,-780.658887475782
"diamond","uni_loo",62,7774.30792117131,-42.3739474259099,237.318410643446,3150.08611655434,2888.15914234627,4734.60000235781,-73.9350747098433,-747.199744942471,821.212224852266,88.574742984857,-1107.31268757714,-182.259224060188,45.9353096228464,703.804653335312,1340.77175567521,1361.67400536256,-1114.91765545242,103.070047958451,1335.85587614329,-31.3704373844628,-47.9497846159113,-1571.9622665718,-706.424874981933
"diamond","uni_loo",63,7740.45032391439,-24.897094730821,228.52272657926,3130.88106166765,2873.09171387173,5001.54404659289,-69.4505348084406,-799.049164628263,890.322524070449,84.9746303126802,-1057.29574376901,-230.963157604464,24.928507845494,601.100034256655,1410.07985704132,1352.74515148659,-1155.62347439865,99.3691298931389,1329.66509517603,-81.5380199337158,-21.9331462054719,-1519.7539161521,-680.237406965634
"diamond","uni_loo",64,7796.24499964162,-32.5642737617697,248.713030078428,3155.20162844132,3122.76382401928,4734.42199254444,59.5233409748308,-858.318098522109,882.270565100851,115.226358593359,-1073.74468863085,-286.756772717835,116.80629926086,698.042123854646,1271.04010717006,1395.05542705734,-1148.18354158322,119.555837464442,1315.04829263029,-106.329305435543,-2.73844769342931,-1524.4338422992,-703.363110240828
"diamond","uni_loo",65,7792.58269845582,-6.54911408243594,216.887205885295,3157.70951854354,2948.71108857464,4744.34572658011,28.2348593369109,-767.430101248672,827.260224732092,70.9872090977054,-1091.28137612747,-269.071835343431,111.463861419548,599.943796887153,1399.13788744345,1420.11125558933,-983.39868927331,7.48364331636451,1328.49387850811,24.3607222025438,-2.52645789648789,-1505.15413505776,-739.999501272698
"diamond","uni_loo",66,7742.50531284273,-36.1882902230407,231.293156670716,3134.49501674102,2931.09275006347,4993.96358065848,-16.9722837322875,-812.284637215646,863.676147317815,115.612463160065,-1091.17397057181,-186.633520596186,179.986378986834,628.984125477652,1239.85440716046,1421.18645892405,-1115.07805607763,122.985087962002,1307.78963921267,-99.6680470249569,-52.1892554353775,-1536.45496779486,-604.010966346946
"diamond","uni_loo",67,7716.29518621763,-31.4670532777071,230.500348431416,3132.48199262186,3096.30146120086,5014.73387798158,71.4673209528685,-859.984800996312,875.650731981635,129.746112128233,-1016.12921433978,-257.923564916446,76.6330773124814,647.484943743535,1182.12464962327,1529.30970401063,-932.053114552044,84.376154560203,1332.75760991515,-41.2239300237114,-47.7294893582958,-1601.25754683643,-707.669466813327
"diamond","uni_loo",68,7807.76271810999,-49.3403456469062,242.831661737344,3145.8341134213,2885.01086072323,4998.44646448042,17.2069797796026,-822.091792680451,921.705049308681,47.9760215733585,-1082.62428468029,-275.634808914286,133.81038662517,557.719493026738,1266.52775788789,1455.40489085784,-1034.0461619177,81.5101385656106,1379.02806914384,-87.0408878735777,4.3173807335649,-1537.31813017503,-746.955826591319
"diamond","uni_loo",69,7800.09487111238,-57.664307442866,234.3461557395,3159.41608313628,3187.02995726696,5033.84013940755,42.0359932594523,-806.540089337828,846.001139436196,123.435201712024,-1076.48675715968,-203.905284169436,112.299194023002,626.383237094535,1291.99308828713,1341.09321772733,-1122.98975683225,167.294703696985,1288.42693643232,-104.18485214106,-0.943672138184382,-1497.4894130977,-761.8388944774
